SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph
-0.123578566,-0.397050759,-0.425273821,-0.578782425,-0.136110582,-0.047110114,-0.073642063,-0.054222254,-0.026493595,-0.120550461,0.042897353,-0.00642262,-0.011881622,0.234874389
0.251680224,0.487931882,0.197990134,0.016187862,0.011323454,0.009939124,-0.045788653,-0.18473976,0.141060152,-0.161054123,-0.006263385,-0.041575528,0.034978344,-0.254210119
-0.07752653,-0.229582827,0.854985765,0.640853699,0.186113365,0.163669025,0.260224193,0.110120306,-0.223222931,0.525207095,0.022279388,0.094127545,0.563813641,0.286793592
-0.132710584,-0.226064125,-0.394640605,0.178115581,0.072622086,0.157700384,0.032045892,-0.097508109,-0.031587703,-0.227599991,0.109261446,0.009724445,0.558278964,0.718817898
0.073698394,-0.09347547,0.329689476,-0.15850916,-0.039252743,0.168415549,-0.039446187,-0.124284954,0.050513496,0.035197607,-0.135461429,-0.004277982,-0.383344443,-0.356202
0.32821446,-0.247877209,0.349958188,0.482071506,0.26187812,-0.119450556,0.120650882,0.230354215,-0.648054634,0.192240755,0.070462376,0.142564166,0.147921872,0.141368839
-0.234014565,0.381367933,0.066945262,0.113690796,-0.050802307,0.040409628,0.005914992,0.062833691,0.249634741,0.146671174,0.052696925,-0.044092061,-0.011916586,-0.104670831
-0.070161758,0.176065454,0.45597443,0.186734889,0.130491671,0.106333846,0.017306124,0.186432799,0.227722316,-0.003498525,-0.198989612,-0.042634672,-0.203290524,-0.024799037
-0.095908235,-0.140037932,-0.239630354,-0.388281708,-0.020143566,0.00164476,-0.197498486,-0.137252953,-0.119488649,0.112137046,0.036375096,0.024995455,0.195245304,-0.114683985
-0.17363121,-0.812936464,-1.111839648,-0.848502763,-0.293235023,0.020827695,-0.137638171,0.022824651,0.268266872,-0.150647119,-0.003128552,-0.084620692,0.385616828,0.55912301
-0.013802538,-0.161251644,-0.05394802,-0.349107709,-0.085779395,0.035242044,-0.05630411,0.102234814,0.113744461,-0.107684715,0.008949367,-0.026038857,-0.154038518,-0.150517199
-0.103766838,-0.052564588,0.558416816,0.06458684,0.023022744,-0.032478971,0.036460259,0.192317824,0.194615173,-0.036135905,-0.028390583,-0.038549141,-0.022813091,0.070800597
-0.164940873,-0.222761385,0.375072923,0.045755025,0.021400437,0.12135966,-0.001663501,-0.133606203,-0.162623068,0.048464993,-0.064735774,-0.012160114,-0.244199165,-0.077016331
0.373307756,0.516564018,0.883830847,0.246622128,0.200647964,0.065132957,0.103133835,0.392461106,-0.091621054,0.344111107,-0.094212308,0.037739231,-0.321879946,-0.04647768
0.20170494,0.497954353,-0.500157962,-0.243830165,-0.027331439,0.065265802,-0.016808642,-0.177392101,-0.066475114,0.087875907,0.199926215,0.051421807,0.109337463,0.161350759
-0.173377237,-0.586884082,-0.93768585,0.241838456,0.023743123,-0.119072932,-0.063090555,-0.273374015,0.111395348,0.049424993,0.144063359,0.020644226,0.077407421,0.178096341
-0.182154819,0.618628541,0.688509625,0.053343182,-0.002486242,0.035339551,0.058635278,-0.042736188,0.145620658,0.104691823,-0.111564364,-0.063402974,0.313802705,0.144863506
-0.468417325,-0.286504873,-0.020367965,-0.806559325,-0.177025336,-0.082907844,-0.111086076,-0.09611977,0.323769573,-0.037693937,0.031124328,-0.116052212,0.279951638,0.257990043
0.011042482,-0.542397025,-0.211646713,-0.560041138,-0.087169611,-0.056304219,-0.143698683,-0.115658054,0.036956266,-0.223762941,-0.109327875,-0.03469306,-0.279557547,-0.268138065
0.083733607,-0.608120389,-0.150746227,-0.096776954,-0.009005075,0.007112865,0.074390389,-0.010477492,-0.012007933,0.140034598,-0.096840179,-0.031584243,0.545236177,0.427281582
-0.031226348,0.254038392,0.263132849,0.125977362,0.05013776,0.020097634,0.040761701,-0.070549906,0.080599424,-0.03567934,-0.107665949,-0.0029299,-0.318848228,-0.1160012
0.276026812,0.56634748,0.463256839,0.516810922,0.064717622,0.063151165,0.112281323,-0.045460861,0.13133173,-0.05264212,-0.046470758,-0.005728194,0.005670133,0.240776094
0.025921615,0.124757458,1.053939658,-0.223826198,0.037721481,0.149769566,0.008206196,-0.010190576,-0.042092152,-0.067842453,-0.177260342,-0.020752704,-0.642098468,-0.285146531
-0.448684215,-0.60114452,-0.228719364,-0.340564989,-0.04310184,0.047489339,0.082600782,-0.175999457,-0.162559182,-0.06374087,-0.009952518,0.024895175,0.268332872,-0.067474921
0.317655765,0.582818122,1.019380591,0.585319575,0.221902276,0.168920208,0.155259835,0.232582445,-0.185459615,0.208125461,0.018307654,0.09027403,0.083899011,0.072522667
0.343369651,-0.002494546,0.071786161,0.310171446,0.113887391,0.213195763,0.0978682,0.08172298,-0.154904531,-0.062055311,0.060482202,0.01600269,-0.171507029,-0.37087087
-0.015266593,-0.502107418,-0.471554425,-0.002327096,-0.060752032,0.012792401,0.167847274,-0.023986241,0.026445857,0.001816826,0.048431937,-0.028653017,0.214632863,-0.172662857
0.005188208,-0.638107527,-0.385427692,-0.134294,-0.069601936,0.101553821,-0.018689891,-0.056554298,-0.154647364,-0.066537699,0.012811908,0.016259196,0.263055246,-0.373078027
0.249589734,0.410430216,0.103840685,-0.465842381,-0.133725125,-0.017827015,-0.234913592,0.015101564,0.196385329,0.238301245,-0.076401308,-0.030449751,-0.218492512,0.153077537
-0.155777561,-0.16443099,0.128026903,0.160057175,0.065624701,0.10365552,0.156410557,0.068526351,-0.153781663,0.024570578,-0.074391802,-0.01274553,0.22077462,0.07596946
0.175582158,-0.112081861,0.028886966,0.272937255,0.152702347,-0.126724765,0.077274799,-0.029978783,-0.098821611,-0.194881832,0.031068718,0.007179764,-0.205827996,-0.098108538
-0.047964229,-0.183806514,-0.462190241,-0.402624277,-0.095362535,-0.070845851,-0.137406692,-0.031923864,0.303673935,-0.096165629,-0.074645279,-0.067840294,-0.055865093,0.103281757
-0.470514863,0.026347598,-0.861744653,-1.271909157,-0.295843508,-0.178075618,-0.344907705,-0.475126444,0.204296088,-0.163731109,0.04208981,-0.087970243,0.338448468,0.025671255
-0.095000304,0.070942013,-0.119524683,0.119395484,-0.135906477,-0.013175414,0.058662633,-0.006156426,0.194924967,-0.152911641,-0.004304254,-0.040516422,0.392564224,0.498683088
-0.032923902,-0.244032525,-0.113646192,0.174186893,0.020865408,-0.011010992,0.013381073,0.127453744,0.050000499,-0.116640901,0.009580099,-0.004794097,-0.137680048,0.035136701
0.072798352,-0.073180226,-0.419276058,-0.022045892,-0.045422888,-0.032604227,0.03923964,-0.156664087,0.088889739,-0.003517754,0.032337375,0.005213056,-0.14241129,0.108357921
-0.042117198,0.190681345,0.395647671,0.397728781,0.07804276,0.071676557,0.190914834,0.304970266,-0.149980081,0.331573429,-0.001225816,0.052952207,-0.255846401,-0.226007011
-0.181988279,-0.211946577,-0.152682945,0.155525383,-0.024419908,0.00086353,0.053230943,-0.009440405,0.140442393,0.188688982,0.091468673,0.012487409,0.030301565,0.044735732
-0.14859621,-0.980134131,-0.392098521,-0.457164474,0.031117777,0.031391506,0.15276623,-0.102174932,-0.250355169,0.218311199,-0.070155611,0.048933399,-0.116352407,-0.070715789
0.371496226,-0.041668546,-0.455723853,0.132638978,-0.005336905,0.03880072,0.068784514,0.101181604,0.024295355,0.108812893,0.120945767,0.022866233,-0.118313953,0.493314293
0.116099022,-0.183387654,-0.807498088,-0.524389277,-0.021596704,0.046112177,-0.099628767,-0.048206426,-0.067262485,0.206631238,0.123501458,0.040081821,0.587423227,0.340239678
0.246883137,-0.686812489,-0.544283111,-0.140266333,0.108275117,0.13253581,0.094919933,0.06029286,-0.184588283,0.124744931,0.071721117,0.029933134,0.637250558,0.324822611
-0.012204755,-0.126668412,0.070349514,0.072659039,0.008865563,-0.00808006,0.063155252,-0.046753408,-0.167479867,0.060605318,0.078231903,0.018176563,0.528693273,0.330996918
-0.510735477,-0.421295327,-1.302028073,-0.494142334,-0.118388863,0.052618582,0.07642742,-0.05400305,0.005586629,-0.155085334,0.108612334,-0.021137477,0.729957447,0.521913451
-0.068091319,0.805826784,0.623921211,-0.106068501,0.004158751,0.043416357,-0.005667807,0.15552858,-0.047013428,-0.038344741,-0.002886772,0.006554313,0.421019429,0.451978732
0.039637649,0.139482244,0.260390003,-0.03136629,-0.024732441,0.015058673,0.123215904,0.080353265,0.070192325,0.136225747,-0.104219158,-0.005615906,-0.574039768,-0.466652448
-0.282924408,0.051111679,-0.551707287,-1.053004796,-0.155630408,0.035034841,-0.159232289,-0.166397064,-0.007417582,-0.210775916,0.112453455,0.000520388,0.496614144,0.014711324
0.029229482,-0.067412415,-0.581939965,-0.512777712,-0.102525306,-0.183077982,-0.2015958,0.043827588,0.203686708,0.129385705,0.14213811,-0.016756482,0.140257,0.320302365
-0.150210075,-0.194493918,0.043992751,-0.298080058,0.089277822,0.086343594,0.090621058,0.048424321,0.07590078,-0.015653585,-0.027224507,-0.004605331,-0.139435597,-0.122688074
-0.038425222,0.137153465,0.100600476,-0.233490769,-0.087610292,-0.033262061,0.044130552,-0.198945426,0.042839267,-0.086035321,0.064053901,0.012850682,-0.163539515,-0.017643196
-0.279306615,0.012459844,-0.187741207,-0.003231353,0.000993133,-0.006951527,-0.099217636,-0.148687926,-0.069603338,0.179803267,0.080728143,0.018250303,0.162436704,-0.017679994
0.427253458,0.565075291,0.793316451,0.532248096,0.060607884,0.110159962,0.061991454,0.229393952,0.168932216,-0.081200336,-0.045517572,-0.028609434,-0.643854318,-0.378792809
-0.125259338,0.085118234,0.01972633,0.38657586,0.009415298,-0.107071026,0.025571623,-0.037717175,0.302494524,0.0701748,-0.114933863,-0.092657376,-0.026758589,-0.282379075
-0.251997898,-0.099717413,-0.008817943,0.33355031,0.112870129,0.143483233,0.015620455,0.127626341,0.140268524,0.286826399,-0.088802511,0.004312918,-0.316002065,-0.13981673
-0.144464187,-0.465221201,-0.865251853,-0.439857644,-0.000338048,-0.077663121,-0.115948885,-0.175440334,-0.184205531,0.034502081,-0.054487338,0.007013942,0.205515474,-0.130638085
-0.222070515,0.163329204,-0.180569609,-0.624829879,-0.041298226,-0.118924197,-0.124886769,-0.188535587,-0.022365421,-0.175483768,-0.038504849,0.015104129,-0.223943381,-0.105179199
-0.169846273,-0.339778026,-0.085644407,0.035404237,-0.02086038,-0.072317295,0.022133721,-0.015566442,0.032278543,-0.101340509,-0.119591277,-0.015265478,-0.150969779,0.036099544
-0.013560341,-0.091662725,-0.165887203,0.112179545,0.056657182,-0.017355368,0.000953991,0.098193972,0.020795504,0.152285968,-0.160919279,-0.006281236,-0.738177231,-0.168267382
-0.211217899,-0.21630146,-0.036397386,-0.291665699,-0.210355451,-0.125938133,-0.040748594,0.010922789,0.304050082,-0.017237671,-0.057647782,-0.073675922,0.345090364,0.397549139
-0.046154293,-0.800543556,-0.763956463,-0.007461776,0.086030038,-0.028928119,-0.010559847,-0.005540977,-0.377471683,0.076316266,0.081696971,0.07336761,0.661320252,0.23256198
0.028115016,-0.300706327,-0.591323446,-0.176944378,0.037822402,-0.058158589,0.157062865,-0.050873378,-0.010073757,-0.127435126,-0.000382436,-0.011052546,-0.118903677,0.150944672
0.356112756,0.309313066,0.747076647,0.353766926,0.134046884,0.257806035,0.139750198,-0.049576352,-0.251470894,-0.035858375,0.083898914,0.05445775,-0.218529368,-0.360423153
0.037189389,0.192822397,0.066531845,-0.020404492,0.092715366,0.019891774,-0.048169004,-0.076639997,0.149536715,-0.124572276,-0.037064197,-0.048202379,-0.136405014,-0.153894035
-0.127302944,-0.192861315,-0.048042747,0.447733344,0.10575797,-0.055072856,-0.018428783,0.093456651,-0.008155738,-0.11404431,-0.112759991,-0.003325466,-0.185967949,-0.357777928
-0.262794805,0.166830743,-0.429280945,-0.876549016,-0.175567339,-0.195708837,-0.253212697,-0.236231655,0.23987876,-0.31380737,0.051677006,-0.041936117,0.066246214,0.283382719
0.193356767,-0.252304183,-0.084351123,0.196937649,0.037351574,0.024133226,0.08762614,0.135613445,-0.183396473,0.030522793,0.03572436,0.057688904,-0.169888075,-0.192642925
-0.169619547,0.496617914,0.867028283,0.379820193,0.081706785,0.181007259,0.272066285,0.055132347,-0.133167887,-0.082641237,0.002493961,0.039240449,-0.418978858,-0.397007754
-0.215054645,0.321071826,-0.649544013,-1.054259172,-0.195171803,-0.226433205,-0.249446216,-0.319616065,0.2308033,0.127240837,0.075994809,-0.018392925,0.591399963,0.533536753
-0.054467386,-0.27730971,0.304451914,-0.345206645,0.09619471,-0.023472133,0.161183598,-0.034744834,-0.152959681,0.162318435,0.031110757,0.033184334,0.323568104,0.220396536
-0.038454582,-1.125786595,-1.168208028,-0.78082677,-0.059973386,-0.170262974,-0.186535355,-0.15283517,-0.032851293,-0.011933479,-0.038051859,-0.012697453,0.483643793,0.117021273
0.201702585,-0.26221253,0.340416735,0.415521302,0.156675717,0.066312706,0.152453294,0.171839887,-0.262592495,0.204779838,-0.000150352,0.073303375,-0.587627605,-0.390572066
-0.269190974,-0.208477285,-0.199775273,-0.26336388,-0.061276853,-0.205097524,-0.16150231,-0.13295238,0.324972405,0.083967181,-0.058607087,-0.107942312,0.133715648,0.207981085
-0.007307292,0.259161307,-0.019023682,0.43659572,0.037271079,0.010560628,0.028974951,0.098181303,-0.071162216,0.074806354,0.127007086,0.047182956,0.018288267,-0.016065244
-0.042606853,-0.233748241,-0.006866718,-0.150439795,-0.123406503,0.071475987,-0.021329303,0.105070888,0.024086844,-0.084305887,-0.092993355,-0.020021854,-0.176217636,-0.182495996
-0.065207389,0.022419174,0.89394675,-0.108282713,-0.049074896,-0.053360707,-0.07260033,0.017991104,-0.129936267,0.172866239,-0.072078875,0.012077294,0.040676862,-0.180383486
0.052392584,0.457923983,0.292926933,-0.059221254,0.080119846,-0.033789106,-0.105970373,0.120534365,0.088616138,-0.157565131,-0.066228135,0.005396146,-0.315095842,-0.114107658
0.156789178,0.073911373,0.261026785,0.134266009,-0.015556465,0.197526869,-0.063135558,0.091944647,0.203184645,0.095460239,-0.06437681,-0.034702418,-0.206438748,-0.120981814
0.013643004,-0.393978688,-0.413399728,0.539928029,0.17638989,0.002003692,0.247640762,0.005313933,-0.095951506,-0.069486461,0.159093381,0.04600654,0.318377625,0.068181064
0.307815185,-0.068620002,-0.259072734,-0.062888386,0.057246769,-0.097469765,0.016238003,0.008044442,0.108705597,0.277020704,-0.001162889,0.000663755,-0.023524408,-0.066456974
-0.063057611,0.084513645,-0.098956259,0.027862691,-0.223136772,-0.184438808,-0.058223231,0.009818553,0.135603255,-0.108915424,0.029193876,0.009259392,-0.225059919,0.083129875
-0.132824389,-0.295923768,-0.214260451,0.809070577,0.076978606,0.020273192,0.017367326,0.055121717,-0.069448916,0.055299422,0.037070541,0.031795822,-0.376529316,-0.23746187
-0.426308025,-0.750063784,-0.477020229,-0.588266852,-0.067095723,-0.003621357,0.130023145,-0.021229221,0.00411344,0.031136994,0.013564909,-0.032765472,-0.004682764,-0.23240833
0.157220501,0.349356342,-0.022493733,0.214414522,-0.050878597,0.118554399,0.108514267,0.033269333,-0.011756612,-0.002769841,0.062217994,0.014494184,-0.207377684,0.078827266
-0.105766363,-0.267077211,-0.192345309,-0.091911283,-0.037845198,0.057807137,-0.18811909,-0.096071089,0.169248388,0.008566882,-0.007700077,-0.040703537,0.065626613,0.306308198
-0.141048328,0.000774696,-0.24350744,-0.36546928,-0.067941197,0.033662734,-0.04621569,-0.305913558,0.105182627,0.086011056,0.05468237,-0.034840811,0.327562475,0.095013796
0.24757823,-0.146946935,0.957090127,0.041321335,-0.069640604,0.054936443,-0.040757165,0.081476723,-0.186839736,0.034836637,0.00433325,0.033935612,-0.419412008,-0.2339257
0.05969853,0.211007981,0.540676751,-0.156121527,0.083737446,0.024831741,0.129271656,0.226318358,-0.078868073,0.021594039,0.003165055,0.041837794,0.123446225,-0.052162796
0.097734692,0.835195803,0.551632545,0.357463826,0.029712411,0.095210547,0.106273465,-0.02000477,0.007314994,-0.178120632,0.156599564,0.054957449,0.322598473,0.503773127
-0.134096036,-0.53343439,-0.940240765,-0.490550016,0.038038212,0.083743186,0.000907658,-0.254158946,-0.292735434,0.026541417,0.008673332,0.085056402,0.262933673,0.239031598
0.062047582,0.335943742,0.318983741,-0.016109573,-0.005036342,-0.109208782,0.011793311,-0.095270606,0.273628951,-0.007038479,-0.083450687,-0.066659801,0.15322233,0.167436292
0.062447297,0.600799562,0.37393728,0.313726152,0.05442623,0.044813411,0.092776521,-0.008552122,0.131177963,-0.092505705,-0.042638536,-0.040977197,0.085792106,0.14613863
0.236794932,0.386610817,-0.067635789,0.358143518,-0.071765481,0.040247553,0.091349236,-0.093597791,-0.122811846,0.280677668,0.102225486,0.075426886,0.444017335,0.379689325
0.001650393,0.150088764,0.395912999,0.614949441,0.138159482,0.034979598,0.08507216,0.236148379,0.074982628,0.134642906,-0.063244206,-0.017953837,-0.221828671,-0.019381964
0.106453029,-0.317782878,-0.219412611,-0.386717095,-0.101306275,-0.08062258,-0.278896496,0.0602146,-0.051907595,0.051367262,-0.067662151,-0.005987425,0.095534227,0.152860639
-0.050007774,-0.203077645,0.049549563,0.568836444,0.123320376,0.243065976,0.176770793,0.108725268,0.02897157,-0.098653961,-0.052228274,0.002394178,-0.353787,-0.144459822
-0.151971752,0.15276648,1.117260805,0.900142802,0.280226015,0.321030619,0.345144544,0.18746379,-0.321525493,0.076011989,-0.090185601,0.086387283,-0.848983279,-0.542775103
0.029781531,0.296472136,0.424873122,-0.237995629,-0.075747947,0.022358299,-0.009251392,0.019756119,0.092677413,-0.006797778,-0.030875543,-0.014992253,-0.363560531,-0.154641018
-0.168394898,0.014430584,-0.515851287,0.116449365,-0.15018655,-0.28944801,-0.015707285,-0.051670193,-0.043619722,-0.020763135,-0.010349905,0.002667112,-0.085958409,0.189471747
-0.369706214,-0.225199284,-0.713379588,-0.374469472,-0.210436796,-0.202991325,-0.162930572,-0.281544017,0.170906953,0.091955195,-0.054466171,-0.071841226,-0.064037935,-0.389097116
-0.206134389,-0.323802036,-0.992079594,0.07716693,0.018141463,-0.074431554,-0.004152419,-0.104922614,0.197383179,0.097546069,0.02467714,-0.01428734,0.29373889,0.410590588
0.313347187,0.61417019,0.562843039,0.108836705,0.04582183,-0.037455838,0.002531005,0.012070143,0.170095125,-0.002466257,0.019963305,-0.030077251,0.025010585,0.231612945
0.105035449,0.043371777,-0.198143609,0.418139241,0.122432521,-0.076298427,0.091276542,0.247030592,-0.032631684,0.160135127,-0.041284358,0.04153482,-0.086957957,0.265137333
0.203776196,0.341253687,0.777846483,0.334048018,0.164615574,-0.073802807,0.04897272,0.121852467,0.108080088,-0.010448328,-0.009009504,0.007799956,-1.109390283,-0.660728485
0.259329577,0.462449716,1.056595575,1.128395291,0.309208475,0.252223233,0.560524526,0.342004213,0.00251895,-0.08040865,-0.041533867,-0.002187417,-0.71490183,-0.359883513
0.314581916,0.639828957,-0.069122577,-0.141655851,0.124374404,0.070216653,-0.174241438,0.103753649,-0.033433765,0.068183046,0.062017049,0.036833368,0.534189336,-0.026781647
0.084082518,-0.584953427,-0.611516246,0.17128993,0.055098266,-0.041081172,0.018955483,0.188351898,-0.089506397,0.197755442,0.079884829,-0.002068542,-0.265698173,-0.364912474
0.018701612,-0.208428411,-0.085860457,-0.224798103,0.043254242,0.057769796,-0.081933393,0.076596923,0.11857,-0.091474325,-0.113980152,-0.042860762,0.081894955,-0.295133272
0.454996955,0.214461237,-0.106997494,0.136440241,0.050217912,-0.122578328,-0.017913549,0.066256195,-0.113404767,0.081022638,0.07937513,0.049034678,-0.119717822,-0.040316961
0.041823556,0.341238891,-0.69441843,-0.772455278,-0.209875923,-0.01348605,-0.163557986,-0.033776314,0.153615299,-0.184309518,0.224077496,0.024430438,0.39525602,0.489088002
0.186286438,-0.081070778,-0.104784188,0.358252788,0.095005346,0.146075271,0.099160973,0.050438247,-0.174868632,0.126784693,0.061213092,0.063316028,0.101026884,0.057980825
0.032610376,0.574023244,0.302475656,-0.368366656,-0.068008044,0.005649252,0.066275885,-0.057217026,-0.055349986,0.108105761,0.138555005,0.023565797,0.602972082,0.263346911
-0.015801614,0.232733579,-0.473622976,-0.147782019,-0.097497286,-0.149352367,-0.10688368,0.011401974,0.145928708,-0.0226326,0.016480801,-0.03098673,0.193256394,0.010883972
-0.070917812,-0.004261195,-0.153095648,0.147770536,0.012705393,0.220482891,-0.064195536,0.057909074,0.19717028,0.149031578,-0.006383333,-0.028594351,-0.030621562,-0.239319923
-0.083300473,0.49724976,-0.022692231,0.153082594,0.124819284,-0.071804573,-0.069273249,0.044995498,0.043756016,-0.09228945,0.035001607,-0.016327553,-0.100019718,0.063726346
0.132078499,0.020685446,0.280181599,0.113550205,0.149195956,0.149297418,0.16313914,0.000545985,0.137942183,-0.142786208,0.083183675,-0.047274913,0.226334357,0.136846013
0.383183529,-0.372704846,0.562108666,1.208590208,0.26485187,0.233355148,0.345221496,0.310595517,-0.262742924,0.001387802,0.059962643,0.097611832,-0.953892587,-0.655770933
-0.056921041,-0.738296508,-1.378638533,-0.385838053,-0.026924615,-0.211455652,-0.040278231,-0.243231404,-0.108307091,-0.097577366,0.065251174,0.019343901,0.035110539,-0.177212774
0.075479849,0.071638867,0.17218173,0.516868921,0.026540355,-0.038505901,0.088489047,-0.036314567,-0.059050671,-0.135225264,0.06213991,-0.007318085,-0.234729531,-0.184104986
-0.064000628,-0.06720073,-0.054982233,-0.0060385,-0.087792598,-0.147667266,-0.085484706,-0.25303695,0.284571282,-0.194436802,0.138798889,-0.068601378,-0.48801872,-0.140593347
0.019153439,0.220977229,-0.192983357,-0.723966001,-0.159242775,-0.012850238,-0.106421451,-0.07707356,0.100061058,-0.309320393,0.031055892,-0.06073349,0.689458867,0.240808383
0.133071177,-0.405331359,-0.715523936,-0.276103834,-0.024553195,-0.010945625,0.027727123,0.173544357,0.022236838,-0.17972799,-0.086765244,-0.017327651,0.006106306,0.203710842
-0.193419404,-0.260769644,-1.355830425,-0.711936392,-0.052095916,-0.132975133,-0.099368872,-0.137182348,-0.032350682,-0.005257248,0.200504653,0.05341681,0.298083888,0.555230589
0.063793926,-0.519802313,-0.335695468,-0.560689781,-0.220808382,-0.178859692,-0.209018998,0.00468145,0.292496045,0.101360239,-0.121536374,-0.087865051,0.143620558,0.135807889
-0.232161652,-0.544129798,-1.017542765,-0.544530607,-0.130829178,-0.083443612,-0.099626339,-0.075657953,0.102407035,-0.047594696,0.073667621,-0.028557906,0.385767843,0.168417352
-0.187151669,0.2089312,-0.470254145,-0.71057131,-0.229333437,-0.00104443,-0.132258959,-0.13030387,0.144397174,-0.066033467,0.136098243,-0.051522372,0.430936717,0.058295454
0.378552817,0.545220721,0.723411991,0.185887689,0.100192321,0.068418294,0.077409318,0.173339503,-0.217379739,-0.168598012,-0.127900671,-0.008739643,-0.65254005,-0.34676685
-0.135216832,-0.073532251,0.174260794,0.164185611,-0.005204279,0.00768368,0.239998984,-0.059216812,-0.084309994,0.00244643,-0.002139538,0.029373173,-0.068033142,-0.142907398
-0.141997673,0.763411676,0.486322048,-0.43722641,-0.120399674,0.033139685,0.094165057,0.032058983,-0.132057367,-0.0778531,0.032976804,0.016758711,0.112308091,0.028025576
-0.018593968,-0.125108345,0.145052669,0.139184762,-0.047218926,0.012002461,0.080924655,-0.151243783,0.41260219,-0.16125735,-0.066145524,-0.108165629,0.106209785,0.018074629
-0.095607675,-0.596681165,-0.522816891,-0.234237149,-0.110425138,0.095519642,0.062119764,0.032200835,0.210467066,-0.054930458,-0.036412078,-0.054131765,0.424149875,0.132921313
0.463168212,0.24425807,0.113179533,0.207040593,0.058565901,-0.007369784,0.080064947,-0.191432134,0.100387352,0.072615109,0.021700336,0.012704218,0.320553178,0.18064392
-0.265353388,-0.159661318,0.210536127,-0.008544592,-0.004983646,0.020687792,-0.06665938,0.018211673,0.164049501,-0.105896805,0.028210475,-0.048620295,-0.107099234,-0.028811601
0.05919295,0.051574998,0.149930103,-0.09446612,-0.084328091,0.059506894,0.013200342,-0.077816508,0.113843868,-0.327982574,-0.055156951,-0.040779352,0.017824009,-0.103283059
0.196369328,0.511907719,1.231383929,0.180805093,0.025728755,0.004671238,-0.029832169,0.071101982,-0.235929781,-0.286038147,-0.119259769,0.023585031,-0.846330356,-0.689244165
-0.133960215,0.127822563,-0.297775929,0.189538787,-0.052957188,-0.297121942,-0.02045852,0.057712302,0.296414249,-0.086825996,-0.01639047,-0.053974282,0.423151502,0.624046057
0.080948075,-0.022290161,0.179375365,0.086414392,0.055334162,-0.068918294,0.13503732,-0.077333892,0.039887608,0.184241153,-0.103042277,-0.042610614,-0.453465223,-0.209035445
0.128585591,0.091696654,0.077513331,-0.512013965,-0.150772652,0.08971884,-0.126646283,-0.137293767,0.068636779,-0.030808965,-0.00548582,-0.056264775,-0.356770842,-0.249866344
-0.275055887,-0.437031518,-0.300146038,0.279140388,-0.073273117,0.028844445,0.052401836,0.088560371,-0.055144406,0.30644172,-0.053549656,0.022535949,-0.186158704,0.031093337
0.173873952,-0.644840899,-0.83415579,0.050405303,-0.024211174,0.012794379,0.046198229,0.074395034,-0.077175521,0.021615664,0.116535188,-0.000377245,0.042402333,-0.021908398
-0.194458447,-0.394472575,-1.014220886,-0.818948773,-0.136343875,-0.092562288,-0.151296018,-0.168053261,0.235705238,0.207130313,0.031828532,-0.037888602,0.348313972,0.415114669
0.125752421,-0.409417807,-0.205423441,-0.328955328,0.05512993,-0.082767273,-0.023705111,0.061056992,0.153651728,-0.028751782,-0.021503793,-0.030580952,-0.011750342,0.01478658
-0.282838369,0.404778601,0.942648565,-0.03110534,-0.076317292,0.092610348,-0.009967072,0.031689723,0.081526362,-0.001735419,0.009773001,-0.008938449,0.077711539,-0.101416618
0.298495179,0.237801705,0.318794353,0.200220672,-0.036800464,-0.017049568,0.019546898,0.21048644,-0.114025663,-0.212014008,-0.013724973,-0.00311483,-0.014806172,0.081874994
0.076677001,0.103691028,0.706779592,0.444833917,0.092706234,-0.121745347,0.018155101,0.026465391,0.124513407,-0.034171646,-0.0233797,-0.008271006,-0.602861101,-0.131101817
0.10988462,0.246888481,0.784286095,-0.184291101,0.174934925,0.068915886,0.019174189,-0.115970085,0.000337316,0.00259986,-0.07398097,-0.020245694,-0.169352211,-0.007831291
0.176256554,-0.52895067,-0.144764695,0.162453907,-0.068294912,0.073626223,-0.213732024,0.13158885,-0.203138886,-0.485276521,-0.001226672,0.014712623,-0.483857691,-0.316184562
-0.196557568,-0.820428433,-0.833359488,-0.366074519,0.038122141,0.108168356,-0.117588837,-0.241261979,-0.139575964,-0.148250338,0.050521837,-0.015483191,0.588745733,-0.169082389
0.192605633,0.102922806,-0.246309755,0.177510004,0.026582901,0.009545881,0.136608989,-0.005631097,0.04529075,0.03872056,0.075424265,0.002729526,0.306478138,0.217529363
0.000825284,-0.391184894,-0.357942,0.10040553,0.075862231,-0.061134648,-0.087489651,0.00396346,-0.119322962,-0.196858032,0.117711868,0.020094226,0.39505248,0.333709909
-0.152028053,-0.189065844,-0.428200982,-0.088160648,-0.071954011,-0.04405753,0.01508632,0.113586692,-0.057082527,-0.130977342,-0.003982265,0.016670942,-0.471282928,-0.361340123
-0.058471813,-0.02907589,-0.041992325,0.251946512,0.060583495,-0.149649969,0.14058452,0.0588364,0.148720784,-0.07039979,-0.057262258,-0.015889412,-0.122750944,0.290184025
-0.18084253,0.191320663,-0.100268162,-0.330212817,-0.086422464,-0.098496931,0.072694466,-0.062235724,0.053680483,-0.045550765,-0.009894362,-0.042429422,-0.108728287,-0.145845434
